1;2;2;0;3;1;4;0;5;5;6;1;7;1;8;0;9;49;10;0;11;0;12;0;13;0;14;35;15;9;16;1;17;2;18;2;19;25;20;0;22;0;23;0;24;99;25;11;26;1;27;0;28;28;29;0;;
1;0;2;0;3;0;4;1;5;3;6;1;7;0;8;1;9;34;10;0;11;0;12;0;13;1;14;25;15;14;16;0;17;1;18;1;19;8;20;0;22;0;23;0;24;51;25;10;26;0;27;0;28;15;29;0;;
1;0;2;2;3;0;4;2;5;1;6;0;7;0;8;0;9;31;10;0;11;1;12;0;13;0;14;32;15;14;16;0;17;1;18;0;19;9;20;0;22;0;23;0;24;65;25;7;26;1;27;0;28;23;29;2;;
1;0;2;1;3;0;4;0;5;2;6;0;7;0;8;0;9;50;10;1;11;0;12;0;13;0;14;24;15;54;16;0;17;3;18;1;19;5;20;0;22;0;23;0;24;114;25;13;26;1;27;1;28;28;29;1;;
1;9;2;0;3;0;4;0;5;2;6;1;7;0;8;0;9;31;10;1;11;0;12;0;13;1;14;37;15;13;16;0;17;3;18;0;19;4;20;0;22;0;23;0;24;100;25;12;26;1;27;6;28;32;29;0;;
1;0;2;1;3;0;4;0;5;0;6;2;7;0;8;0;9;22;10;0;11;1;12;0;13;0;14;10;15;18;16;1;17;2;18;1;19;3;20;0;22;0;23;0;24;83;25;14;26;1;27;0;28;41;29;0;;
1;1;2;1;3;0;4;0;5;5;6;0;7;0;8;0;9;38;10;0;11;1;12;0;13;2;14;17;15;49;16;0;17;2;18;1;19;6;20;1;22;0;23;0;24;97;25;33;26;0;27;0;28;24;29;1;;
1;0;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;6;10;0;11;0;12;0;13;0;14;5;15;0;16;0;17;0;18;1;19;1;20;0;22;0;23;0;24;8;25;0;26;0;27;0;28;2;29;0;;
1;0;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;2;10;0;11;0;12;0;13;1;14;0;15;0;16;0;17;0;18;0;19;1;20;0;22;0;23;0;24;9;25;1;26;0;27;0;28;16;29;0;;
1;0;2;0;3;0;4;0;5;4;6;0;7;0;8;0;9;9;10;0;11;3;12;0;13;0;14;2;15;1;16;0;17;0;18;0;19;1;20;0;22;0;23;0;24;26;25;0;26;0;27;0;28;10;29;0;;
1;0;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;24;10;0;11;0;12;0;13;0;14;0;15;1;16;1;17;0;18;0;19;0;20;0;22;0;23;0;24;28;25;0;26;0;27;0;28;19;29;0;;
1;0;2;0;3;0;4;0;5;1;6;0;7;0;8;0;9;6;10;0;11;0;12;0;13;0;14;8;15;1;16;0;17;2;18;0;19;3;20;0;22;0;23;0;24;63;25;1;26;0;27;0;28;20;29;0;;
1;88;2;1;3;0;4;0;5;0;6;0;7;1;8;0;9;26;10;0;11;0;12;0;13;1;14;4;15;5;16;0;17;0;18;1;19;15;20;0;22;0;23;0;24;51;25;1;26;0;27;0;28;29;29;2;;
1;91;2;3;3;0;4;1;5;6;6;1;7;1;8;1;9;23;10;0;11;0;12;0;13;0;14;15;15;11;16;1;17;0;18;1;19;2;20;0;22;0;23;0;24;32;25;1;26;1;27;1;28;44;29;0;;
1;207;2;6;3;0;4;1;5;0;6;3;7;0;8;0;9;17;10;2;11;3;12;0;13;0;14;9;15;3;16;0;17;1;18;3;19;1;20;2;22;0;23;0;24;35;25;1;26;1;27;0;28;37;29;2;;
1;135;2;0;3;0;4;1;5;0;6;2;7;0;8;1;9;27;10;0;11;0;12;0;13;0;14;16;15;9;16;1;17;1;18;1;19;2;20;0;22;0;23;0;24;67;25;2;26;1;27;0;28;56;29;0;;
1;143;2;0;3;0;4;0;5;2;6;1;7;0;8;0;9;26;10;1;11;0;12;0;13;1;14;10;15;7;16;0;17;1;18;0;19;0;20;0;22;0;23;0;24;60;25;5;26;0;27;1;28;41;29;1;;
1;211;2;1;3;1;4;0;5;0;6;0;7;0;8;0;9;3;10;0;11;0;12;0;13;0;14;0;15;3;16;0;17;1;18;0;19;0;20;0;22;0;23;0;24;16;25;0;26;0;27;0;28;1;29;0;;
1;163;2;0;3;0;4;1;5;0;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;2;15;1;16;0;17;0;18;0;19;4;20;0;22;1;23;0;24;14;25;0;26;0;27;0;28;3;29;0;;
1;202;2;2;3;0;4;0;5;0;6;0;7;0;8;0;9;2;10;0;11;0;12;0;13;0;14;1;15;1;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;7;25;0;26;0;27;0;28;2;29;0;;
1;235;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;4;10;1;11;0;12;0;13;0;14;4;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;9;25;0;26;0;27;0;28;1;29;0;;
1;356;2;0;3;0;4;0;5;1;6;0;7;0;8;0;9;7;10;2;11;0;12;0;13;0;14;3;15;0;16;0;17;0;18;0;19;1;20;0;22;0;23;0;24;8;25;1;26;0;27;0;28;2;29;0;;
1;315;2;0;3;0;4;0;5;1;6;0;7;0;8;0;9;2;10;0;11;0;12;0;13;0;14;1;15;1;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;11;25;0;26;0;27;0;28;2;29;0;;
1;235;2;2;3;0;4;0;5;0;6;0;7;0;8;0;9;2;10;0;11;0;12;0;13;0;14;0;15;0;16;1;17;0;18;0;19;0;20;0;22;0;23;0;24;16;25;0;26;0;27;0;28;2;29;0;;
1;231;2;2;3;0;4;0;5;0;6;0;7;0;8;0;9;1;10;0;11;0;12;0;13;0;14;0;15;1;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;10;25;0;26;0;27;0;28;1;29;0;;
1;132;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;1;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;1;19;0;20;0;22;0;23;0;24;4;25;0;26;0;27;0;28;1;29;0;;
1;242;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;2;18;0;19;0;20;0;22;0;23;0;24;5;25;0;26;0;27;0;28;0;29;0;;
1;260;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;3;25;0;26;0;27;0;28;1;29;0;;
1;18;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;2;25;0;26;0;27;0;28;1;29;0;;
1;160;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;1;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;3;25;0;26;0;27;0;28;0;29;0;;
1;110;2;0;3;0;4;0;5;1;6;0;7;0;8;0;9;5;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;1;19;0;20;0;22;0;23;0;24;18;25;0;26;0;27;0;28;1;29;0;;
1;183;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;1;25;0;26;0;27;0;28;1;29;0;;
1;102;2;0;3;0;4;0;5;1;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;2;25;0;26;0;27;0;28;2;29;0;;
1;28;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;6;25;0;26;0;27;0;28;1;29;0;;
1;170;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;0;25;0;26;0;27;0;28;27;29;0;;
1;14;2;0;3;0;4;0;5;5;6;0;7;0;8;0;9;73;10;0;11;1;12;0;13;0;14;27;15;7;16;0;17;2;18;0;19;7;20;0;22;1;23;0;24;51;25;14;26;0;27;0;28;30;29;1;;
1;3;2;0;3;0;4;1;5;5;6;0;7;0;8;0;9;32;10;0;11;0;12;1;13;0;14;17;15;18;16;0;17;1;18;0;19;4;20;0;22;0;23;0;24;42;25;7;26;1;27;2;28;15;29;0;;
1;13;2;0;3;0;4;0;5;3;6;0;7;2;8;0;9;46;10;0;11;0;12;0;13;1;14;23;15;9;16;0;17;2;18;2;19;14;20;0;22;1;23;0;24;54;25;9;26;0;27;1;28;11;29;0;;
1;9;2;1;3;0;4;0;5;2;6;0;7;3;8;0;9;55;10;0;11;0;12;0;13;1;14;20;15;16;16;1;17;2;18;0;19;8;20;0;22;1;23;0;24;56;25;11;26;0;27;0;28;12;29;0;;
1;12;2;0;3;0;4;0;5;5;6;0;7;1;8;0;9;67;10;0;11;0;12;0;13;0;14;28;15;14;16;0;17;3;18;2;19;6;20;1;22;1;23;0;24;71;25;18;26;0;27;0;28;24;29;0;;
1;32;2;0;3;0;4;0;5;0;6;0;7;1;8;0;9;28;10;0;11;0;12;0;13;0;14;17;15;12;16;0;17;2;18;1;19;8;20;1;22;0;23;0;24;29;25;12;26;0;27;0;28;16;29;0;;
1;41;2;2;3;0;4;0;5;1;6;1;7;0;8;0;9;13;10;1;11;0;12;0;13;0;14;5;15;10;16;0;17;0;18;0;19;4;20;0;22;0;23;0;24;9;25;2;26;0;27;0;28;3;29;0;;
1;15;2;1;3;0;4;0;5;3;6;1;7;1;8;0;9;38;10;0;11;0;12;0;13;0;14;16;15;18;16;1;17;0;18;1;19;5;20;0;22;0;23;0;24;46;25;11;26;0;27;0;28;9;29;1;;
1;34;2;1;3;0;4;1;5;2;6;0;7;0;8;0;9;17;10;1;11;0;12;0;13;0;14;9;15;3;16;0;17;0;18;0;19;10;20;0;22;0;23;0;24;44;25;8;26;1;27;0;28;8;29;0;;
1;40;2;1;3;0;4;0;5;0;6;0;7;0;8;0;9;28;10;0;11;1;12;0;13;0;14;16;15;11;16;0;17;4;18;2;19;15;20;0;22;0;23;0;24;51;25;12;26;0;27;0;28;19;29;0;;
1;15;2;1;3;0;4;1;5;2;6;0;7;1;8;0;9;73;10;1;11;0;12;0;13;1;14;30;15;14;16;1;17;1;18;1;19;10;20;3;22;0;23;0;24;60;25;8;26;0;27;1;28;27;29;0;;
1;11;2;0;3;0;4;1;5;4;6;2;7;1;8;0;9;57;10;0;11;3;12;2;13;0;14;17;15;16;16;0;17;5;18;2;19;10;20;1;22;0;23;0;24;59;25;18;26;0;27;1;28;14;29;0;;
1;5;2;0;3;0;4;0;5;1;6;0;7;0;8;0;9;55;10;0;11;1;12;0;13;0;14;30;15;18;16;0;17;1;18;1;19;7;20;0;22;0;23;0;24;77;25;12;26;2;27;0;28;22;29;0;;
1;11;2;0;3;0;4;0;5;4;6;0;7;0;8;0;9;60;10;0;11;1;12;0;13;1;14;25;15;16;16;1;17;5;18;1;19;9;20;3;22;0;23;0;24;79;25;13;26;0;27;0;28;19;29;1;;
1;13;2;0;3;0;4;0;5;6;6;1;7;0;8;0;9;44;10;0;11;1;12;0;13;0;14;12;15;8;16;0;17;1;18;1;19;13;20;0;22;0;23;0;24;68;25;13;26;0;27;0;28;24;29;2;;
1;14;2;0;3;0;4;0;5;4;6;1;7;0;8;0;9;78;10;3;11;0;12;0;13;0;14;21;15;14;16;0;17;3;18;3;19;9;20;0;22;0;23;0;24;94;25;20;26;1;27;2;28;31;29;0;;
1;7;2;1;3;0;4;0;5;1;6;0;7;0;8;0;9;48;10;0;11;1;12;0;13;0;14;17;15;20;16;0;17;0;18;1;19;3;20;1;22;0;23;0;24;57;25;17;26;2;27;0;28;28;29;0;;
1;9;2;0;3;0;4;1;5;0;6;0;7;0;8;1;9;56;10;4;11;0;12;0;13;0;14;20;15;20;16;1;17;1;18;1;19;15;20;0;22;0;23;0;24;76;25;14;26;0;27;0;28;17;29;1;;
1;0;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;;
1;8;2;2;3;0;4;0;5;7;6;0;7;1;8;0;9;43;10;0;11;0;12;0;13;0;14;16;15;6;16;1;17;1;18;2;19;8;20;0;22;0;23;0;24;49;25;11;26;0;27;0;28;14;29;0;;
1;6;2;0;3;0;4;0;5;4;6;0;7;2;8;0;9;68;10;0;11;0;12;0;13;0;14;26;15;12;16;0;17;1;18;0;19;12;20;0;22;1;23;0;24;64;25;14;26;0;27;1;28;17;29;0;;
1;3;2;0;3;0;4;0;5;1;6;0;7;1;8;0;9;45;10;1;11;0;12;0;13;0;14;10;15;11;16;0;17;1;18;1;19;10;20;1;22;0;23;0;24;56;25;10;26;1;27;1;28;23;29;0;;
1;19;2;0;3;0;4;0;5;0;6;0;7;1;8;0;9;58;10;2;11;0;12;0;13;1;14;17;15;13;16;0;17;1;18;2;19;13;20;0;22;0;23;0;24;64;25;10;26;0;27;2;28;17;29;0;;
1;2;2;0;3;0;4;0;5;2;6;0;7;0;8;0;9;70;10;2;11;3;12;0;13;1;14;29;15;18;16;0;17;0;18;0;19;15;20;0;22;0;23;0;24;68;25;22;26;1;27;1;28;24;29;0;;
1;8;2;1;3;0;4;0;5;2;6;1;7;0;8;1;9;60;10;0;11;1;12;0;13;1;14;20;15;7;16;0;17;2;18;3;19;8;20;0;22;1;23;0;24;69;25;16;26;0;27;2;28;28;29;0;;
1;5;2;1;3;0;4;0;5;5;6;4;7;0;8;0;9;52;10;0;11;0;12;0;13;0;14;23;15;13;16;0;17;0;18;0;19;13;20;0;22;0;23;0;24;72;25;19;26;1;27;1;28;27;29;1;;
1;10;2;0;3;0;4;0;5;8;6;0;7;0;8;0;9;95;10;0;11;1;12;0;13;0;14;28;15;26;16;0;17;3;18;0;19;6;20;0;22;0;23;0;24;80;25;21;26;1;27;0;28;14;29;0;;
1;12;2;0;3;0;4;0;5;2;6;1;7;0;8;0;9;115;10;1;11;0;12;1;13;1;14;19;15;21;16;0;17;1;18;0;19;7;20;0;22;0;23;0;24;63;25;17;26;0;27;0;28;30;29;0;;
1;11;2;0;3;0;4;1;5;5;6;0;7;0;8;0;9;62;10;0;11;0;12;0;13;1;14;20;15;25;16;0;17;1;18;2;19;14;20;0;22;0;23;0;24;76;25;13;26;1;27;0;28;20;29;0;;
1;10;2;0;3;1;4;0;5;5;6;0;7;0;8;1;9;77;10;0;11;0;12;0;13;1;14;27;15;16;16;1;17;3;18;1;19;12;20;2;22;0;23;0;24;63;25;24;26;1;27;2;28;14;29;0;;
1;16;2;0;3;1;4;0;5;2;6;1;7;0;8;0;9;58;10;0;11;1;12;0;13;0;14;19;15;23;16;0;17;2;18;1;19;15;20;0;22;0;23;0;24;69;25;16;26;4;27;0;28;16;29;1;;
1;20;2;0;3;0;4;0;5;5;6;0;7;0;8;0;9;53;10;0;11;0;12;1;13;0;14;23;15;25;16;0;17;2;18;0;19;12;20;0;22;1;23;0;24;71;25;18;26;1;27;2;28;24;29;0;;
1;10;2;0;3;0;4;0;5;0;6;1;7;1;8;0;9;31;10;2;11;0;12;0;13;0;14;8;15;5;16;0;17;0;18;1;19;6;20;0;22;1;23;0;24;39;25;13;26;0;27;0;28;15;29;0;;
1;16;2;0;3;0;4;2;5;0;6;0;7;0;8;1;9;22;10;0;11;0;12;0;13;0;14;11;15;10;16;0;17;2;18;0;19;5;20;0;22;0;23;0;24;32;25;8;26;0;27;1;28;10;29;0;;
1;23;2;1;3;0;4;0;5;3;6;0;7;0;8;0;9;60;10;0;11;0;12;0;13;0;14;19;15;15;16;0;17;3;18;1;19;16;20;0;22;0;23;0;24;60;25;17;26;0;27;1;28;15;29;0;;
1;11;2;0;3;0;4;1;5;1;6;1;7;1;8;0;9;68;10;0;11;1;12;0;13;0;14;26;15;16;16;0;17;2;18;3;19;6;20;1;22;0;23;0;24;81;25;9;26;3;27;2;28;36;29;0;;
1;17;2;0;3;1;4;0;5;7;6;1;7;0;8;0;9;76;10;0;11;0;12;0;13;1;14;16;15;7;16;0;17;0;18;0;19;7;20;0;22;0;23;0;24;51;25;23;26;0;27;0;28;24;29;1;;
1;14;2;0;3;0;4;0;5;14;6;1;7;0;8;1;9;74;10;0;11;1;12;0;13;1;14;28;15;20;16;0;17;3;18;2;19;15;20;1;22;1;23;0;24;86;25;14;26;0;27;0;28;25;29;0;;
1;18;2;0;3;0;4;1;5;7;6;1;7;0;8;2;9;89;10;1;11;1;12;0;13;1;14;17;15;14;16;0;17;1;18;1;19;14;20;0;22;0;23;0;24;57;25;28;26;1;27;0;28;26;29;1;;
1;14;2;0;3;0;4;0;5;2;6;0;7;0;8;0;9;71;10;0;11;1;12;0;13;0;14;16;15;19;16;0;17;2;18;0;19;12;20;2;22;0;23;0;24;47;25;12;26;0;27;0;28;23;29;0;;
1;10;2;2;3;0;4;1;5;5;6;1;7;0;8;0;9;75;10;0;11;0;12;0;13;0;14;21;15;29;16;0;17;2;18;0;19;9;20;1;22;0;23;0;24;88;25;22;26;2;27;0;28;19;29;0;;
1;16;2;0;3;0;4;0;5;3;6;0;7;1;8;0;9;83;10;0;11;0;12;0;13;0;14;28;15;25;16;0;17;1;18;0;19;18;20;0;22;0;23;0;24;77;25;19;26;1;27;0;28;24;29;0;;
1;7;2;0;3;0;4;1;5;3;6;0;7;0;8;0;9;55;10;0;11;0;12;0;13;0;14;15;15;17;16;0;17;0;18;1;19;6;20;0;22;0;23;0;24;55;25;13;26;1;27;2;28;22;29;0;;
1;7;2;1;3;0;4;2;5;2;6;0;7;0;8;0;9;53;10;0;11;0;12;0;13;2;14;17;15;15;16;0;17;0;18;4;19;5;20;0;22;0;23;0;24;81;25;29;26;1;27;0;28;30;29;0;;
1;10;2;0;3;0;4;0;5;3;6;0;7;2;8;0;9;71;10;0;11;0;12;0;13;0;14;23;15;29;16;0;17;2;18;3;19;13;20;0;22;0;23;0;24;79;25;19;26;0;27;1;28;28;29;0;;
1;6;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;48;10;0;11;0;12;1;13;0;14;14;15;13;16;0;17;1;18;1;19;9;20;0;22;0;23;0;24;52;25;15;26;0;27;0;28;35;29;1;;
1;4;2;0;3;0;4;0;5;0;6;2;7;0;8;0;9;40;10;0;11;0;12;0;13;0;14;19;15;15;16;1;17;1;18;0;19;5;20;2;22;0;23;0;24;35;25;11;26;0;27;0;28;29;29;0;;
1;6;2;2;3;0;4;1;5;5;6;0;7;1;8;0;9;57;10;0;11;0;12;0;13;0;14;30;15;22;16;0;17;0;18;0;19;16;20;1;22;0;23;0;24;88;25;11;26;0;27;1;28;20;29;1;;
1;14;2;1;3;0;4;0;5;2;6;0;7;0;8;0;9;46;10;0;11;0;12;0;13;0;14;21;15;16;16;1;17;5;18;0;19;7;20;1;22;0;23;0;24;60;25;15;26;3;27;0;28;24;29;0;;
1;6;2;1;3;2;4;0;5;2;6;0;7;1;8;0;9;73;10;2;11;0;12;0;13;0;14;19;15;19;16;0;17;1;18;1;19;11;20;0;22;0;23;0;24;65;25;14;26;0;27;1;28;28;29;1;;
1;16;2;0;3;0;4;0;5;2;6;0;7;1;8;0;9;77;10;0;11;0;12;0;13;0;14;27;15;8;16;0;17;1;18;2;19;16;20;0;22;0;23;0;24;46;25;24;26;1;27;0;28;19;29;0;;
1;7;2;0;3;0;4;0;5;3;6;0;7;2;8;0;9;55;10;0;11;0;12;0;13;0;14;13;15;19;16;0;17;3;18;0;19;7;20;0;22;0;23;0;24;59;25;7;26;1;27;0;28;17;29;1;;
1;9;2;0;3;1;4;0;5;2;6;0;7;1;8;0;9;66;10;1;11;0;12;0;13;1;14;30;15;21;16;0;17;4;18;0;19;19;20;0;22;0;23;0;24;81;25;15;26;1;27;1;28;42;29;0;;
1;0;2;0;3;0;4;0;5;2;6;0;7;0;8;0;9;1;10;0;11;0;12;0;13;0;14;1;15;0;16;0;17;0;18;0;19;2;20;0;22;0;23;0;24;3;25;0;26;0;27;0;28;0;29;0;;
1;11;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;33;10;0;11;0;12;1;13;0;14;15;15;11;16;0;17;0;18;1;19;6;20;1;22;0;23;0;24;55;25;8;26;0;27;0;28;19;29;0;;
1;15;2;1;3;0;4;0;5;4;6;1;7;0;8;0;9;46;10;0;11;1;12;0;13;0;14;31;15;9;16;0;17;3;18;0;19;6;20;0;22;0;23;0;24;82;25;3;26;0;27;0;28;15;29;0;;
1;16;2;0;3;0;4;1;5;6;6;0;7;0;8;0;9;68;10;2;11;0;12;0;13;2;14;16;15;10;16;1;17;1;18;1;19;8;20;0;22;0;23;0;24;69;25;9;26;1;27;1;28;29;29;0;;
1;10;2;1;3;0;4;1;5;2;6;0;7;0;8;0;9;41;10;0;11;0;12;0;13;2;14;13;15;10;16;0;17;2;18;1;19;8;20;0;22;0;23;0;24;61;25;7;26;1;27;1;28;22;29;0;;
1;3;2;0;3;0;4;0;5;2;6;4;7;0;8;1;9;38;10;0;11;0;12;0;13;0;14;10;15;21;16;0;17;2;18;0;19;14;20;1;22;1;23;0;24;81;25;9;26;0;27;0;28;14;29;0;;
1;8;2;1;3;0;4;0;5;8;6;1;7;1;8;0;9;50;10;0;11;0;12;0;13;0;14;14;15;14;16;1;17;3;18;0;19;19;20;0;22;0;23;0;24;99;25;11;26;1;27;1;28;16;29;1;;
1;7;2;0;3;0;4;0;5;1;6;2;7;0;8;1;9;50;10;0;11;0;12;0;13;0;14;27;15;20;16;0;17;0;18;0;19;10;20;0;22;0;23;0;24;86;25;12;26;0;27;1;28;16;29;1;;
1;11;2;1;3;1;4;0;5;2;6;0;7;0;8;0;9;36;10;2;11;0;12;0;13;1;14;35;15;14;16;0;17;2;18;0;19;8;20;2;22;0;23;0;24;83;25;3;26;0;27;2;28;24;29;0;;
1;16;2;0;3;0;4;0;5;2;6;3;7;0;8;1;9;27;10;0;11;2;12;1;13;0;14;23;15;23;16;0;17;0;18;0;19;7;20;0;22;0;23;0;24;48;25;9;26;0;27;0;28;18;29;1;;
1;5;2;0;3;0;4;2;5;0;6;0;7;1;8;0;9;39;10;0;11;0;12;0;13;0;14;29;15;13;16;0;17;1;18;0;19;5;20;2;22;0;23;0;24;80;25;9;26;1;27;1;28;26;29;1;;
1;16;2;0;3;0;4;0;5;5;6;1;7;0;8;0;9;38;10;0;11;0;12;0;13;0;14;9;15;13;16;1;17;1;18;0;19;12;20;0;22;0;23;0;24;34;25;4;26;1;27;1;28;22;29;0;;
1;12;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;40;10;2;11;0;12;0;13;2;14;10;15;10;16;4;17;0;18;1;19;9;20;0;22;1;23;0;24;64;25;4;26;0;27;1;28;20;29;1;;
1;13;2;0;3;0;4;1;5;3;6;0;7;0;8;0;9;35;10;0;11;0;12;0;13;1;14;15;15;12;16;0;17;2;18;0;19;8;20;0;22;0;23;0;24;84;25;8;26;0;27;0;28;16;29;2;;
1;11;2;2;3;0;4;0;5;1;6;0;7;0;8;0;9;34;10;0;11;1;12;0;13;0;14;7;15;7;16;0;17;1;18;1;19;13;20;1;22;0;23;0;24;43;25;7;26;0;27;0;28;12;29;0;;
1;11;2;0;3;0;4;1;5;1;6;0;7;1;8;0;9;41;10;1;11;0;12;0;13;0;14;20;15;5;16;0;17;1;18;0;19;8;20;0;22;0;23;0;24;84;25;9;26;1;27;0;28;18;29;1;;
1;12;2;0;3;0;4;0;5;4;6;0;7;0;8;0;9;44;10;0;11;0;12;0;13;0;14;15;15;9;16;0;17;1;18;1;19;11;20;2;22;0;23;0;24;65;25;2;26;1;27;0;28;23;29;0;;
1;12;2;0;3;0;4;0;5;1;6;0;7;1;8;0;9;35;10;1;11;0;12;0;13;0;14;28;15;15;16;0;17;2;18;1;19;12;20;1;22;0;23;0;24;65;25;6;26;0;27;0;28;14;29;0;;
1;28;2;0;3;0;4;0;5;2;6;1;7;0;8;0;9;45;10;0;11;0;12;0;13;0;14;14;15;15;16;0;17;0;18;0;19;8;20;1;22;1;23;0;24;49;25;10;26;1;27;1;28;12;29;0;;
1;9;2;0;3;0;4;0;5;0;6;0;7;0;8;0;9;41;10;0;11;0;12;1;13;1;14;24;15;12;16;0;17;2;18;0;19;9;20;1;22;0;23;0;24;74;25;9;26;1;27;0;28;19;29;0;;
1;20;2;0;3;1;4;0;5;4;6;0;7;0;8;0;9;48;10;1;11;0;12;1;13;1;14;22;15;13;16;0;17;2;18;0;19;8;20;0;22;0;23;0;24;71;25;9;26;3;27;1;28;16;29;1;;
1;4;2;0;3;0;4;1;5;2;6;0;7;0;8;0;9;62;10;0;11;0;12;0;13;0;14;21;15;17;16;0;17;1;18;2;19;18;20;0;22;0;23;0;24;64;25;7;26;1;27;0;28;17;29;0;;
1;24;2;0;3;0;4;0;5;9;6;0;7;0;8;0;9;40;10;0;11;0;12;0;13;0;14;15;15;15;16;0;17;0;18;0;19;12;20;2;22;0;23;0;24;59;25;6;26;1;27;1;28;13;29;1;;
